https://dl.dropboxusercontent.com/u/17481094/11foodtruck_2.jpg	Real Le Anh Chinese Food	{'sweet & sour chicken': 4.5, 'tofu vegetable chicken': 4.5, 'cashew nut chicken': 4.5, 'almond chicken': 4.5, 'chicken w. vegetables': 4.5, 'brocoli chicken': 4.5, 'sesame chicken': 4.5, 'grandfather chicken': 4.5, 'chinese veg. chicken': 4.5}
https://dl.dropboxusercontent.com/u/17481094/14foodtruck_3.jpg	Lyn's Breakfast & Lunch	{'grilled cheese': 2.0, 'blt': 5.0, 'muffin grilled butter': 1.5, 'grillet cheese': 2.0, 'muffin grilled w/ butter': 1.5}
https://dl.dropboxusercontent.com/u/17481094/28foodtruck_1.jpg	Yue Kee Chinese Food	{'rturt': 1.25, 'steamed': 3.0, 'pan fried': 3.5, 'shrimp egg roll': 1.25, 'pork dumplings': 0.0}
https://dl.dropboxusercontent.com/u/17481094/18foodtruck_1.jpg	Lucky's Mexican Spot	{'extra cheese': 1.0, 'taco salad': 6.0, 'fresh guacomole': 1.0, 'grilled plantains': 3.0, 'nachos supreme': 7.0, 'quesadilla': 6.0, 'burritos': 6.0, 'whole meat': 5.5, 'taco 2': 5.5}
https://dl.dropboxusercontent.com/u/17481094/11foodtruck_5.jpg	Real Le Anh Chinese Food	{'pepper onion tofu': 0.0, 'tofu vegetable': 0.0, 'snow pea tofu': 0.0, 'sssss': 0.0, 'cashew nut veg. tofu': 0.0, 'almond vegetable tofu': 0.0, 'broccoli tofu': 0.0, 'fresh mushroom tofu': 0.0}
https://dl.dropboxusercontent.com/u/17481094/3foodtruck_2.jpg	George's Food Truck	{'ham and egg white cheese': 3.95, 'sausage egg and cheese': 3.5, 'egg on roll': 2.15, 'egg and cheese': 2.9, 'pork roll egg and cheese': 3.5, 'egg whites and cheese': 3.25, 'pork roll and cheese': 3.5, 'scrapple egg and cheese': 3.95, 'sausage and egg': 3.25, 'bacon and egg white cheese': 3.95, 'ham egg and cheese': 2.95}
https://dl.dropboxusercontent.com/u/17481094/29foodtruck_3.jpg	Mexi Cali	{'barbacoa': 6.75, 'chicken': 6.0, 'rice and bean': 5.0, 'spinach & pepper': 6.0, 'carnitas': 6.0}
https://dl.dropboxusercontent.com/u/17481094/16foodtruck_3.jpg	Sonic Cheesesteak	{'chicken salad': 5.0, 'hamburguer': 5.0, 'bacon cheese burger': 5.0, 'salmon cheese burger': 5.0, 'tuna salad': 5.0, 'salmon burguer': 5.0, 'chicken cheese stick': 3.0, 'double cheese burger': 5.0}
https://dl.dropboxusercontent.com/u/17481094/20foodtruck_4.jpg	Tang Chinese Food	{'bean-curd': 'NA', 'brocolill': 4.0, 'sdfsdf': 'NA', 'cashew': 'NA', 'teriyaky': 4.0, 'egg plant': 'NA', 'hot spicy': 'NA', 'sesame': 'NA', 'sweet sour': 'NA', 'garlic/curry': 'NA', 'vegetable': 4.0}
https://dl.dropboxusercontent.com/u/17481094/7foodtruck_2.jpg	Sugar Philly	{'djus': 'NA', 'hamburger': 'NA'}
https://dl.dropboxusercontent.com/u/17481094/20foodtruck_3.jpg	Tang Chinese Food	{'susame': 4.5, 'teriyaki  shrimp': 4.25, 'snow peas': 4.25, 'sweet & sour': 4.5, 'sesame shrimp': 4.25, 'egg plant shrimp': 5.0, 'sweet and sour shrimp': 4.25, 'egg plant': 4.5, 'vegetable': 4.25, 'teriyaki': 4.25, 'broccoli': 4.25, 'snow peas shrimp': 4.25}
https://dl.dropboxusercontent.com/u/17481094/4foodtruck_3.jpg	Kim's Oriental Food	{"general tso's tofu": 4.5, 'eggplan tofu': 4.25, 'veg. tofu': 4.25, 'mushroomn tofu': 4.25, 'hunan tofu': 4.25, 'orange tofu': 4.5, 'peanut tofu': 4.25, 'bean sprout & scallion tofu': 4.25, 'broccoli tofu': 4.25, 'string bean tofu': 4.25, 'steam veg.': 4.25, 'kupao tofu': 4.25}
https://dl.dropboxusercontent.com/u/17481094/2foodtruck_1.jpg	Bento Box	{'vegetable': 6.0, 'seafood': 6.0, 'tofu': 4.5, 'tuna': 6.0}
https://dl.dropboxusercontent.com/u/17481094/9foodtruck_4.jpg	New York Famous Gyro	{'lamb gyro': 4.0, 'vegger over rice': 5.0, 'veggie over rice': 5.0, 'lamb salad': 6.0, 'fish & falafel w/rice': 6.0}
https://dl.dropboxusercontent.com/u/17481094/18foodtruck_3.jpg	Lucky's Mexican Spot	{'quesadilla': 6.0, 'burritos': 6.0, 'enchilads': 7.0, 'taco salad': 5.5, 'tacos': 5.0}
https://dl.dropboxusercontent.com/u/17481094/26foodtruck_3.jpg	House of Pita	{'chicken and hanan hoummos': 5.0, 'chicken and feta cheese': 5.0, 'greek salad sandwich': 4.5, 'chicken kebab': 4.75, 'chicken and kebab': 5.0, 'baba ghanoush and feta cheese': 4.5, 'chicken and hanan falafel': 5.0}
https://dl.dropboxusercontent.com/u/17481094/10foodtruck_2.jpg	King's Wok Chinese Food	{'snow peas': 4.5, 'tai ching': 4.5, 'kung pao': 4.75, 'sse': 'NA', 'chicken': 'NA', 'orange flavor': 4.5}
https://dl.dropboxusercontent.com/u/17481094/13foodtruck_4.jpg	Magic Carpet Foods	{'spinach pie': 2.75, 'soup du jour': 4.25, 'rice & veggies': 5.0, 'assorted wraps': 5.0, 'daily special': 6.0, 'veggie chill': 6.5}
https://dl.dropboxusercontent.com/u/17481094/14foodtruck_1.jpg	Lyn's Breakfast & Lunch	{}
https://dl.dropboxusercontent.com/u/17481094/15foodtruck_1.jpg	Terry Cheese Steak Breakfast & Lunch	{}
https://dl.dropboxusercontent.com/u/17481094/27foodtruck_1.jpg	Tacos Don Memo	{'torta cubana': 'NA'}
https://dl.dropboxusercontent.com/u/17481094/10foodtruck_1.jpg	King's Wok Chinese Food	{}
https://dl.dropboxusercontent.com/u/17481094/2foodtruck_3.jpg	Bento Box	{'spicy salmon roll': 3.5, 'eel roll': 3.0, 'spicy tuna roll': 3.5, 'cucumber roll': 2.0, 'garden roll': 2.5, 'philly roll': 3.0, 'alaska roll': 3.5, 'avocado roll': 2.0, 'tuna roll': 3.0, 'california roll': 3.0, 'avocado cucumber roll': 2.5, 'salmon roll': 3.0}
https://dl.dropboxusercontent.com/u/17481094/6foodtruck_1.jpg	Nora's Grill	{'grilled fish over rice': 6.0, 'grilled chicken over rice': 5.1, 'lunch combo': 5.0}
https://dl.dropboxusercontent.com/u/17481094/7foodtruck_1.jpg	Sugar Philly	{'tiramisu large': 3.5, 'samoa girl scout cookie': 4.0, 'dulce de leche': 4.0, 'green tea': 4.0, 'tiramisu traditional': 1.5}
https://dl.dropboxusercontent.com/u/17481094/19foodtruck_1.jpg	New York Gyro Lunch	{'combo salad': 5.0, 'chicken salad': 5.0, 'veggie rice': 5.0, 'chicken gyro': 4.0, 'gyro': 4.0, 'gyro salad': 5.0, 'combo rice': 6.0, 'falafel': 4.0, 'falafel rice': 6.0, 'chicken rice': 5.0}
https://dl.dropboxusercontent.com/u/17481094/13foodtruck_2.jpg	Magic Carpet Foods	{'trojan': 8.0, "smurf'n turf": 8.0, 'wabi hara': 8.0, 'dervish delight': 8.0, 'calico kid': 8.0, 'mcninja': 8.0, 'mcmanchu': 8.0, 'calico katy': 8.0}
https://dl.dropboxusercontent.com/u/17481094/15foodtruck_2.jpg	Terry Cheese Steak Breakfast & Lunch	{'meat ball': 3.0, 'hot dog with cheese': 1.5, 'hot dog': 1.25, 'mild sausage': 2.5, 'hot dog with chili': 1.5, 'italian sausage': 3.0, 'kielbasa': 3.0, 'hot sausage': 2.5}
https://dl.dropboxusercontent.com/u/17481094/12foodtruck_2.jpg	Tyson Bee's	{'bbq lemongrass pork overrice': 6.0, 'grilled bbq lemongrass pork bahn mi sandwich': 5.0, 'thai basil chicken tacos': 3.0, 'tacos': 3.0, 'curry of the week over rice': 6.0, 'thai basil chocken over rice': 6.0, 'korean bbq ribs beef short rib and kimchi burrito': 5.0, 'steamed pork buns': 3.0, 'edamame tacos': 3.0}
https://dl.dropboxusercontent.com/u/17481094/14foodtruck_2.jpg	Lyn's Breakfast & Lunch	{'egg & cheese': 2.25, 'egg & cheese w/ (choose one': 3.5, 'egg white & cheese': 2.5, 'spinach': 3.0}
https://dl.dropboxusercontent.com/u/17481094/25foodtruck_4.jpg	Brotherly Grub	{'jumatea': 3.0}
https://dl.dropboxusercontent.com/u/17481094/17foodtruck_4.jpg	Mexi-Philly	{'srimp': 3.75, 'shredded chicken breast': 3.25, 'veggie': 3.25, 'ground beef': 14.0}
